RTlexdec,RTnaming,Word,Familiarity,AgeSubject,WordCategory,WrittenFrequency,WrittenSpokenFrequencyRatio,FamilySize,DerivationalEntropy,InflectionalEntropy,NumberSimplexSynsets,NumberComplexSynsets,LengthInLetters,Ncount,MeanBigramFrequency,FrequencyInitialDiphone,ConspelV,ConspelN,ConphonV,ConphonN,ConfriendsV,ConfriendsN,ConffV,ConffN,ConfbV,ConfbN,NounFrequency,VerbFrequency,CV,Obstruent,Frication,Voice,FrequencyInitialDiphoneWord,FrequencyInitialDiphoneSyllable,CorrectLexdec
6.574782911,6.484787896,can,6.5,old,N,10.52583666,-0.398971684,2.564949357,1.02052,1.03558,2.397895273,2.564949357,3,16,8.011253,12.5702,18,9.101863896,15,9.101083386,14,8.880724576,1.386294361,2.079441542,0,0,166,71028,C,obst,burst,voiceless,11.67705759,11.85207269,29
6.715298534,6.541607033,crate,3.33,old,N,3.891820298,0.413661875,1.098612289,0,1.34619,1.386294361,0,5,5,9.192517,11.27694,19,7.307202315,31,7.865187954,19,7.307202315,0,0,2.564949357,7.016609684,100,14,C,obst,burst,voiceless,11.08304983,11.59553718,29
6.466300233,6.426650257,milk,5.7,old,N,7.533158807,0.110187556,2.890371758,0.54506,0.34659,1.791759469,3.988984047,4,7,7.972564,11.99945,4,4.127134385,5,4.127134385,4,4.127134385,0,0,0.693147181,0,1792,174,C,cont,short,voiced,11.89237509,12.45603727,29
6.574657343,6.357148785,leaf,4.5,old,N,5.634789603,1.218361542,2.995732274,1.12142,0.8359,2.079441542,4.553876892,4,6,8.293835,13.09377,3,3.33220451,10,5.59471138,2,2.772588722,0.693147181,2.564949357,2.197224577,5.537334267,1452,37,C,cont,short,voiced,10.61300009,11.15016059,30
6.832492794,6.484329845,jute,1.37,old,N,1.945910149,0.664976304,0.693147181,0,0,0.693147181,0.693147181,4,3,7.910802,10.52073,7,2.944438979,22,5.480638923,7,2.944438979,0,0,2.772588722,5.402677382,6,0,C,obst,frication,voiced,8.835792367,9.071997422,25
6.564800073,6.524149505,fry,4.87,old,N,5.056245805,0.164394047,2.197224577,0.22034,1.59744,1.386294361,1.791759469,3,7,7.437343,11.69309,18,8.91798071,42,9.516132464,17,8.917712757,0,0,3.218875825,8.71817293,57,382,C,obst,frication,voiceless,12.68663595,12.77547468,30
6.599353359,6.450312432,cap,4.13,old,N,6.194405391,0.870420278,2.890371758,0.89684,1.26187,2.397895273,3.737669618,3,19,7.534012,12.5702,22,5.099866428,23,5.087596335,20,4.905274778,0.693147181,1.098612289,1.098612289,0,660,62,C,obst,burst,voiceless,11.67705759,11.85207269,29
6.650279049,6.382830731,mill,2.83,old,N,5.241747015,0.009569451,3.135494216,2.10089,1.68466,2.079441542,2.944438979,4,17,8.454756,11.99945,28,8.192847135,31,8.194229305,28,8.192847135,0,0,1.386294361,1.791759469,273,103,C,cont,short,voiced,11.89237509,12.45603727,29
6.504782064,6.455827296,car,6.3,old,N,8.506132244,-0.67802841,3.091042453,0.18126,0.76096,1.791759469,4.219507705,3,16,7.875505,12.5702,14,7.195937226,15,8.571491965,12,6.390240667,0.693147181,6.142037406,1.098612289,8.391629968,6342,0,C,obst,burst,voiceless,9.997205556,10.19155705,30
6.587453591,6.417548942,cat,4.97,old,N,6.606650186,-0.824886428,3.17805383,0.54638,0.95916,2.197224577,4.060443011,3,19,7.944277,12.5702,24,9.816403446,20,9.706072662,19,9.704670693,1.609437912,7.557994959,0,0,1195,0,C,obst,burst,voiceless,11.67705759,11.85207269,30
6.721425701,6.476972363,teak,1.37,old,N,3.044522438,0.15415068,0.693147181,0,0,1.098612289,0,4,8,8.744872,13.30255,16,5.66296048,32,6.49677499,14,5.247024072,1.098612289,4.59511985,2.944438979,6.161207322,20,0,C,obst,burst,voiceless,10.29853189,10.7192284,25
6.584252573,6.444608091,peak,4,old,N,6.023447593,2.344618475,1.791759469,0.14402,0.92359,2.397895273,1.386294361,4,8,8.34483,12.47506,16,5.66296048,32,6.49677499,14,5.247024072,1.098612289,4.59511985,2.944438979,6.161207322,520,21,C,obst,burst,voiceless,10.8030593,11.40749828,28
6.770835294,6.530294367,peal,2.53,old,N,2.944438979,1.663505134,1.098612289,0,1.86228,1.386294361,0,4,13,8.670173,12.47506,13,5.33753808,23,6.313548046,13,5.33753808,0,0,2.397895273,5.843544417,25,18,C,obst,burst,voiceless,10.8030593,11.40749828,26
6.706825661,6.510407139,ledge,3.43,old,N,5.003946306,1.158063103,0.693147181,0,0.70409,0.693147181,0,5,4,8.770374,13.09377,10,4.543294782,10,4.543294782,10,4.543294782,0,0,0,0,183,0,C,cont,short,voiced,10.80616606,11.4367677,29
6.546986251,6.465366817,team,5.33,old,N,7.323170718,0.738931964,1.386294361,0.15965,0.64595,1.386294361,2.63905733,4,8,8.832556,13.30255,11,5.645446898,15,6.398594935,10,5.645446898,0.693147181,0,1.791759469,5.765191103,1813,0,C,obst,burst,voiceless,10.29853189,10.7192284,28
6.75133536,6.494056366,mitt,3.13,old,N,0,-1.974081026,0.693147181,0,0.13923,1.098612289,0.693147181,4,4,8.413846,11.99945,1,0,25,9.132378831,1,0,0,0,3.218875825,9.132378831,5,0,C,cont,short,voiced,11.89237509,12.45603727,25
6.599189996,6.41656887,leave,5.93,old,N,8.379309484,-0.374693449,1.609437912,0.0066,1.54947,3.044522438,2.995732274,5,3,9.162227,13.09377,5,5.356586275,10,5.488937726,4,5.356586275,0.693147181,0,1.945910149,3.433987204,175,14042,C,cont,short,voiced,10.61300009,11.15016059,30
6.578834459,6.483413115,frog,4.17,old,N,4.317488114,-0.770108222,2.197224577,0.96688,0.98975,1.386294361,3.465735903,4,3,8.117958,11.69309,13,4.795790546,7,4.770684624,7,4.770684624,1.945910149,1.386294361,0,0,168,0,C,obst,frication,voiceless,12.68663595,12.77547468,30
6.68564869,6.464432528,ford,4.2,old,N,2.197224577,-3.034952987,1.386294361,0.4395,1.76596,1.386294361,0,4,8,8.615391,12.95779,6,6.021023349,20,6.238324625,5,4.927253685,0.693147181,5.616771098,2.772588722,5.926926026,5,15,C,obst,frication,voiceless,12.23025781,12.44546349,29
6.793555815,6.545636975,swath,1.64,old,N,2.944438979,1.663505134,1.098612289,0.99878,0.99941,1.098612289,0,5,0,9.266198,9.8176,7,4.49980967,2,0.693147181,1,0.693147181,1.945910149,4.48863637,0.693147181,0,35,0,C,obst,frication,voiceless,9.774574052,10.01699479,24
6.753752921,6.481730257,wheel,4.63,old,N,6.244166901,0.299793961,3.295836866,1.27677,1.54894,2.397895273,3.761200116,5,0,9.477174,12.5978,10,5.843544417,23,6.313548046,10,5.843544417,0,0,2.63905733,5.33753808,792,166,C,cont,short,voiced,11.33643885,11.34901734,29
6.605974282,6.471418507,peer,4.47,old,N,4.828313737,1.937941979,1.945910149,0.69345,1.96177,1.386294361,1.609437912,4,11,8.713215,12.47506,12,4.574710979,36,7.824845691,12,4.574710979,0,0,3.218875825,7.785720897,212,492,C,obst,burst,voiceless,8.895355617,9.793337809,30
6.68488669,6.47604886,wart,2.97,old,N,2.708050201,-0.875468737,1.386294361,0.86057,0.89445,1.098612289,2.197224577,4,15,8.701179,12.79014,15,6.857514063,12,6.580639137,4,2.944438979,2.48490665,6.838405201,2.197224577,6.555356892,45,0,C,cont,short,voiced,10.59443231,10.97207009,27
6.577207458,6.553790944,pear,4.43,old,N,3.80666249,-0.940007258,0.693147181,0,0.96662,1.098612289,2.944438979,4,14,8.678837,12.47506,21,7.434257382,40,8.943897803,4,4.700480366,2.890371758,7.367708572,3.610917913,8.929567708,112,0,C,obst,burst,voiceless,9.136909094,9.971099471,30
6.708718803,6.521062856,graft,2.37,old,N,3.36729583,0.987749696,1.791759469,0.41581,1.76761,1.791759469,1.098612289,5,3,8.345005,11.50271,9,4.234106505,9,4.248495242,8,4.234106505,0.693147181,0,0.693147181,0.693147181,24,39,C,obst,burst,voiced,11.31994733,11.7487167,29
6.912693068,6.692331851,cyst,2.47,old,N,1.098612289,-0.182321557,1.098612289,0.97095,0.9183,1.098612289,1.945910149,4,2,7.929338,9.7372,2,0,12,5.323009979,2,0,0,0,2.397895273,5.323009979,6,0,C,obst,frication,voiceless,11.63110842,12.5485092,20
6.822992282,6.470799504,peat,1.63,old,N,4.204692619,1.131999305,1.098612289,0.45583,0,0.693147181,1.098612289,4,10,8.736147,12.47506,18,7.02464903,28,7.127693699,14,5.976350909,1.609437912,6.59441346,2.708050201,6.748759547,66,0,C,obst,burst,voiceless,10.8030593,11.40749828,25
6.603754105,6.532043129,flea,3.07,old,N,3.433987204,0.073611817,1.791759469,0.41148,0.98523,0.693147181,2.564949357,4,2,8.383883,10.59918,7,4.941642423,38,10.13281196,6,4.919980926,0.693147181,1.386294361,3.496507561,10.12739082,70,0,C,obst,frication,voiceless,10.4256388,10.93214222,29
6.747680419,6.589476533,speck,3.47,old,N,3.988984047,0.916290732,1.386294361,0.31483,0.92241,1.609437912,0,5,1,8.83767,11.50982,10,5.375278408,14,5.384495063,10,5.375278408,0,0,1.609437912,1.098612289,80,0,C,obst,frication,voiceless,12.0300512,12.4928443,26
6.526743731,6.509811812,script,3.77,old,N,5.488937726,1.49995368,2.302585093,1.64382,0.79858,1.609437912,2.079441542,6,0,8.803404,11.1627,1,2.48490665,3,2.564949357,1,2.48490665,0,0,1.098612289,0.693147181,318,0,C,obst,frication,voiceless,11.12901145,11.57856338,30
6.562062665,6.472037128,fork,5.83,old,N,5.497168225,-0.017872125,2.63905733,0.60057,1.01758,2.302585093,1.791759469,4,7,8.506329,12.95779,5,6.677083461,6,3.828641396,4,3.526360525,0.693147181,6.634633358,1.098612289,2.564949357,266,49,C,obst,frication,voiceless,12.23025781,12.44546349,30
6.781409437,6.554218264,norm,3.83,old,N,4.812184355,-0.157628944,2.772588722,0.39851,0.9183,1.098612289,0.693147181,4,4,8.430215,12.79025,5,6.018593214,6,6.167516491,4,6.008813185,0.693147181,1.609437912,1.098612289,4.262679877,183,0,C,cont,short,voiced,9.34171945,9.959442465,29
6.679913207,6.53131485,form,4.8,old,N,8.475954443,1.60777194,4.158883083,2.04904,1.47927,3.091042453,3.465735903,4,9,8.566867,12.95779,5,6.018593214,6,6.167516491,4,6.008813185,0.693147181,1.609437912,1.098612289,4.262679877,5611,2256,C,obst,frication,voiceless,12.23025781,12.44546349,28
6.903024105,6.553078338,spleen,2.87,old,N,3.218875825,1.937941979,1.098612289,0.49124,0.24229,1.098612289,0.693147181,6,0,9.578903,11.50982,12,7.999007213,25,6.889591308,11,6.226536669,0.693147181,7.813187268,2.708050201,6.167516491,25,0,C,obst,frication,voiceless,12.0300512,12.4928443,29
6.579292878,6.46987028,saint,4.3,old,N,5.159055299,-0.28076163,2.079441542,0.67108,0.99523,1.791759469,1.098612289,5,4,9.377636,11.97534,6,4.521788577,7,4.543294782,6,4.521788577,0,0,0.693147181,1.098612289,320,0,C,obst,frication,voiceless,11.68031103,11.7664275,29
6.610251801,6.465211163,wheat,4.1,old,N,6.269096284,2.215573716,1.386294361,0.09633,0,1.098612289,3.17805383,5,1,9.686637,12.5978,18,7.02464903,28,7.127693699,14,5.976350909,1.609437912,6.59441346,2.708050201,6.748759547,527,0,C,cont,short,voiced,11.33643885,11.34901734,30
6.71830034,6.533352696,truce,3.6,old,N,4.110873864,2.829940019,0.693147181,0,0.12068,0.693147181,0.693147181,5,2,8.912346,12.29809,2,2.397895273,12,4.454347296,2,2.397895273,0,0,2.397895273,4.33073334,61,0,C,obst,burst,voiceless,13.53631768,13.67863644,27
6.537155258,6.4875318,flag,3.97,old,N,5.877735782,1.706430178,2.397895273,0.91471,1.20984,2.564949357,3.36729583,4,8,8.047064,10.59918,20,4.744932128,20,4.744932128,20,4.744932128,0,0,0,0,461,57,C,obst,frication,voiceless,10.4256388,10.93214222,28
6.589325298,6.565828192,file,4.97,old,N,6.23636959,0.455626074,1.386294361,0.01088,1.79264,2.302585093,3.761200116,4,12,8.508679,11.91551,11,6.821107472,19,6.937314081,11,6.821107472,0,0,2.197224577,4.736198448,683,372,C,obst,frication,voiceless,10.89638741,11.27789909,28
6.718058593,6.513675116,fort,2.8,old,N,6.021023349,2.542864927,0.693147181,0,0.44547,1.791759469,0.693147181,4,9,8.716771,12.95779,8,6.159095388,12,6.580639137,7,6.159095388,0.693147181,0,1.791759469,5.517452896,453,0,C,obst,frication,voiceless,12.23025781,12.44546349,29
7.146551683,6.633713092,font,4.69,old,N,3.218875825,0.839329691,0.693147181,0,0.03881,1.098612289,2.63905733,4,3,8.897759,12.95779,3,5.411646052,1,0,1,0,1.098612289,5.411646052,0,0,24,0,C,obst,frication,voiceless,12.00376672,12.66153988,17
6.638175042,6.499486244,truck,4.93,old,N,6.098074282,1.484935927,1.386294361,0.11076,0.90331,1.386294361,3.091042453,5,3,8.75304,12.29809,14,5.493061443,14,5.493061443,14,5.493061443,0,0,0,0,652,0,C,obst,burst,voiceless,13.53631768,13.67863644,30
6.584418395,6.499937405,film,5.31,old,N,7.36707706,0.003924304,2.48490665,0.22042,1.12411,2.079441542,3.17805383,4,2,7.930258,11.91551,1,4.574710979,1,4.574710979,1,4.574710979,0,0,0,0,2083,154,C,obst,frication,voiceless,10.95397695,11.89310695,30
6.583506036,6.51648889,gulf,3.23,old,N,5.583496309,1.904667191,1.098612289,0.86935,0.24163,1.386294361,0,4,3,7.686149,10.6147,1,3.135494216,2,4.043051268,1,3.135494216,0,0,0.693147181,3.555348061,276,0,C,obst,burst,voiced,9.564371825,10.44088695,30
6.760773839,6.538139824,prose,2.9,old,N,4.859812404,2.48026627,1.945910149,0.63512,0.11468,1.098612289,1.386294361,5,5,9.064744,12.19724,11,7.392031568,32,7.346655163,7,6.97354302,1.609437912,6.320768294,3.258096538,6.182084907,130,0,C,obst,burst,voiceless,11.99156668,12.43677158,26
6.786604077,6.541607033,gleam,2.9,old,N,4.532599493,2.558518467,1.098612289,0,1.68543,1.791759469,0,5,1,8.709799,10.43834,11,5.645446898,15,6.398594935,10,5.645446898,0.693147181,0,1.791759469,5.765191103,89,290,C,obst,burst,voiced,9.495895183,10.00047814,29
6.598740609,6.475124503,trust,5.37,old,N,7.094234846,1.009279956,3.135494216,1.12307,1.2043,2.564949357,3.555348061,5,3,9.152425,12.29809,10,7.628031127,11,7.628031127,10,7.628031127,0,0,0.693147181,0,804,858,C,obst,burst,voiceless,13.53631768,13.67863644,30
6.757920273,6.547359134,flux,2.53,old,N,3.988984047,2.708050201,1.386294361,1.15753,0.01976,1.945910149,2.564949357,4,2,7.033305,10.59918,2,3.496507561,6,4.219507705,2,3.496507561,0,0,1.609437912,3.583518938,53,0,C,obst,frication,voiceless,10.4256388,10.93214222,27
6.652863029,6.548505595,state,5.2,old,N,8.5754621,2.152864698,3.526360525,1.26005,1.00827,2.564949357,3.871201011,5,8,9.529062,13.30069,19,7.307202315,31,7.865187954,19,7.307202315,0,0,2.564949357,7.016609684,5794,904,C,obst,frication,voiceless,12.42202641,13.1273947,28
6.844421365,6.568639551,siege,3.03,old,N,5.010635294,2.63108916,1.386294361,0.82927,0.31527,0.693147181,1.609437912,5,2,8.83175,12.51689,2,1.945910149,2,1.945910149,1,0,0,0,0,0,158,0,C,obst,frication,voiceless,11.51558193,11.68499465,27
6.84084595,6.556352129,ooze,2.97,old,N,3.091042453,0.423814247,1.386294361,0.16386,1.86235,1.609437912,1.386294361,4,1,7.370061,12.15824,3,1.945910149,30,7.110696123,3,1.945910149,0,0,3.33220451,7.105786129,13,68,V,cont,long,voiced,4.418840608,4.418840608,25
6.509662925,6.457397402,bread,5.57,old,N,7.19142933,-0.235833773,2.564949357,0.70776,0,1.098612289,4.110873864,5,6,9.145418,10.9819,14,6.974478911,24,8.132412675,9,6.787844982,1.791759469,5.209486153,2.772588722,7.830822995,1327,0,C,obst,burst,voiced,11.06810603,11.39766051,30
6.831953566,6.448414598,gull,2.13,old,N,3.17805383,1.203972804,2.079441542,1.44319,0.8811,1.098612289,2.197224577,4,13,8.072276,10.6147,12,5.872117789,9,4.094344562,9,4.094344562,1.386294361,5.690359454,0,0,82,0,C,obst,burst,voiced,9.564371825,10.44088695,26
6.652282216,6.475124503,case,5.13,old,N,8.834482609,1.736437603,3.218875825,0.7399,0.78503,3.091042453,3.912023005,4,9,8.75097,12.5702,6,6.37331979,17,7.556427969,4,6.165417854,1.098612289,4.709530201,2.63905733,7.271008538,8871,11,C,obst,burst,voiceless,10.42839358,11.4041926,29
6.751148251,6.483871585,gore,3.17,old,N,2.772588722,-0.117783036,1.609437912,1.10645,1.75291,1.791759469,0,4,9,8.608553,11.57069,20,7.870929597,38,9.775824621,20,7.870929597,0,0,2.944438979,9.614738244,11,19,C,obst,burst,voiced,6.539585956,6.851184927,28
6.67986297,6.553648463,fluff,3.17,old,N,3.401197382,-0.182321557,1.609437912,0.97203,1.42392,1.945910149,1.098612289,5,1,7.94793,10.59918,14,4.17438727,17,4.955827058,14,4.17438727,0,0,1.386294361,4.356708827,25,18,C,obst,frication,voiceless,10.4256388,10.93214222,29
6.658999004,6.463497366,flex,4.43,old,N,4.060443011,1.170071253,2.397895273,0.79248,1.59418,1.386294361,0,4,2,8.132378,10.59918,4,4.521788577,10,4.795790546,4,4.521788577,0,0,1.945910149,3.401197382,26,92,C,obst,frication,voiceless,10.4256388,10.93214222,30
6.618792387,6.525615996,flaw,4.1,old,N,4.189654742,2.215573716,1.609437912,0.72847,1.54493,1.098612289,0.693147181,4,9,7.883073,10.59918,19,6.684611728,20,6.690842277,19,6.684611728,0,0,0.693147181,1.791759469,100,45,C,obst,frication,voiceless,10.4256388,10.93214222,28
6.609349243,6.513526803,chess,3.17,old,N,5.579729826,1.590745779,1.386294361,0.49547,0,1.098612289,2.197224577,5,2,9.48437,12.67433,10,6.693323668,13,7.04053639,10,6.693323668,0,0,1.386294361,5.81711116,264,0,C,obst,frication,voiceless,8.509564164,8.601718146,29
6.854048548,6.619673127,grille,2.93,old,N,3.912023005,2.63108916,0.693147181,0,0.85465,1.386294361,0.693147181,6,0,9.418747,11.50271,1,1.386294361,31,8.194229305,1,1.386294361,0,0,3.433987204,8.193400232,68,0,C,obst,burst,voiced,11.31994733,11.7487167,21
6.681118132,6.51159673,flax,1.93,old,N,3.663561646,1.68948062,1.098612289,0.2864,0,0.693147181,1.609437912,4,8,7.584508,10.59918,4,5.384495063,17,5.645446898,4,5.384495063,0,0,2.63905733,4.189654742,38,0,C,obst,frication,voiceless,10.4256388,10.93214222,29
6.493542017,6.423571586,cake,4.4,old,N,5.950642553,-1.426115855,3.091042453,0.77531,1.22126,1.609437912,3.784189634,4,17,8.258143,12.5702,19,7.413367336,22,7.473069088,19,7.413367336,0,0,1.386294361,4.634728988,610,41,C,obst,burst,voiceless,10.42839358,11.4041926,29
6.603808314,6.424220515,chest,4.5,old,N,6.658011046,0.442603267,1.945910149,0.09232,0.42951,1.386294361,3.295836866,5,2,9.63586,12.67433,15,6.91274282,18,6.97354302,15,6.91274282,0,0,1.386294361,4.158883083,853,0,C,obst,frication,voiceless,8.509564164,8.601718146,30
6.614202675,6.45567015,year,5.37,old,N,9.116688816,0.064687884,2.397895273,0.03188,0.9405,1.609437912,3.258096538,4,1,8.333987,11.27861,21,7.434257382,36,7.824845691,17,7.367708572,1.609437912,4.700480366,2.995732274,6.823286122,25476,0,C,cont,short,voiced,10.14870566,10.14878391,28
6.50118456,6.528542542,cash,5.67,old,N,6.883462586,0.478564762,1.609437912,0.25534,0.31655,1.386294361,2.63905733,4,12,8.630706,12.5702,25,5.141663557,23,4.890349128,21,4.882801923,1.609437912,3.688879454,1.098612289,0.693147181,899,121,C,obst,burst,voiceless,11.67705759,11.85207269,30
6.562994789,6.519737084,cage,3.5,old,N,5.420534999,0.705613949,1.945910149,0.40966,1.17439,1.791759469,1.791759469,4,12,8.339168,12.5702,9,6.318968114,10,6.340359304,9,6.318968114,0,0,0.693147181,2.564949357,288,35,C,obst,burst,voiceless,10.42839358,11.4041926,28
6.594126141,6.477895014,song,5.77,old,N,6.376726948,-0.433635985,2.564949357,0.4376,0.93007,1.791759469,2.63905733,4,5,8.909706,12.41231,10,7.064759028,10,7.064759028,10,7.064759028,0,0,0,0,897,0,C,obst,frication,voiceless,9.878323579,9.996021154,29
6.828939319,6.502190166,gong,2.27,old,N,3.295836866,2.014903021,1.098612289,0,1.00748,1.386294361,0.693147181,4,5,8.540659,11.57069,10,7.064759028,10,7.064759028,10,7.064759028,0,0,0,0,34,2,C,obst,burst,voiced,9.075207698,9.213236175,24
6.551623045,6.482954435,trout,3.27,old,N,6.329720906,1.614799856,0.693147181,0,0.01885,1.098612289,2.890371758,5,0,9.462344,12.29809,16,7.6666902,18,7.719129841,16,7.6666902,0,0,1.098612289,4.753590191,561,0,C,obst,burst,voiceless,13.53631768,13.67863644,29
6.714910547,6.559190218,spa,3.37,old,N,3.465735903,-0.117783036,0.693147181,0,0.58132,1.098612289,0,3,1,7.495975,11.50982,5,10.05543581,6,3.970291914,3,3.761200116,0.693147181,10.05354415,1.098612289,2.197224577,36,0,C,obst,frication,voiceless,12.0300512,12.4928443,28
6.594509214,6.451733447,glue,3.7,old,N,4.025351691,-1.298633423,1.386294361,0.13111,1.50136,1.386294361,1.609437912,4,3,7.50274,10.43834,11,6.343880434,66,10.59975486,11,6.343880434,0,0,4.025351691,10.58549795,56,52,C,obst,burst,voiced,9.495895183,10.00047814,30
6.700115914,6.53102339,cask,1.53,old,N,2.772588722,1.491654877,0.693147181,0,0.81128,1.098612289,0.693147181,4,6,8.292886,12.5702,6,5.327876169,9,5.332718793,6,5.327876169,0,0,1.386294361,0.693147181,20,0,C,obst,burst,voiceless,9.997205556,10.19155705,24
6.566616169,6.460373828,stall,3.8,old,N,4.86753445,-0.490936839,2.397895273,0.99241,1.71101,2.63905733,1.386294361,5,4,9.416691,13.30069,15,8.44719982,27,8.394121194,14,8.38822281,0.693147181,5.590986981,2.63905733,3.295836866,224,72,C,obst,frication,voiceless,12.42202641,13.1273947,27
6.684999153,6.523268577,slug,3,old,N,3.761200116,0.534356121,1.945910149,1.05142,1.4303,1.609437912,0.693147181,4,8,7.83839,10.60569,17,4.762173935,17,4.762173935,17,4.762173935,0,0,0,0,59,12,C,obst,frication,voiceless,10.08008442,10.22168671,29
6.642656279,6.500839119,slab,2.83,old,N,4.634728988,1.05121005,0.693147181,0,0.95096,0.693147181,0,4,10,8.148814,10.60569,16,3.970291914,14,3.970291914,14,3.970291914,1.098612289,0,0,0,162,0,C,obst,frication,voiceless,10.08008442,10.22168671,30
6.688354714,6.606650186,skunk,3.1,old,N,1.386294361,-0.993251773,1.098612289,0,1.09646,1.098612289,2.48490665,5,2,7.723855,10.3889,18,4.510859507,18,4.663439094,17,4.49980967,0.693147181,0.693147181,0.693147181,2.833213344,4,0,C,obst,frication,voiceless,11.12901145,11.57856338,27
6.75789704,6.463965057,glee,2.5,old,N,4.189654742,1.810108608,1.386294361,0.9969,0.01657,1.098612289,0.693147181,4,3,8.11038,10.43834,15,7.513709248,38,10.13281196,14,7.513709248,0.693147181,0,3.218875825,10.05719528,65,0,C,obst,burst,voiced,9.495895183,10.00047814,28
6.489827838,6.451417841,kite,3.33,old,N,4.007333185,0.529174762,1.386294361,0.18435,0.93353,1.098612289,1.945910149,4,6,8.246585,11.28078,13,6.805722553,33,8.143517406,13,6.805722553,0,0,3.044522438,7.839525582,83,0,C,obst,burst,voiceless,9.228278517,9.430278792,29
